Nume,Email,Judet,Telefon,Tip
"GINGIOVA",gangiova@cjdolj.ro,DOLJ,,Primarie
"GIUBEGA",giubega@cjdolj.ro,DOLJ,,Primarie
"GIURGITA",giurgita@cjdolj.ro,DOLJ,,Primarie
"GOGOSU",gogosu@cjdolj.ro,DOLJ,,Primarie
"GOICEA",goicea@cjdolj.ro,DOLJ,,Primarie
"GOIESTI",goiesti@cjdolj.ro,DOLJ,,Primarie
"GRECESTI",grecesti@cjdolj.ro,DOLJ,,Primarie
"INTORSURA",intorsura@cjdolj.ro,DOLJ,,Primarie
"ISALNITA",isalnita@cjdolj.ro,DOLJ,,Primarie
"IZVOARE",izvoare@cjdolj.ro,DOLJ,,Primarie
"LEU",leu@cjdolj.ro,DOLJ,,Primarie
"LIPOVU",lipovu@cjdolj.ro,DOLJ,,Primarie
"MACESU DE JOS",macesu_de_jos@cjdolj.ro,DOLJ,,Primarie
"MACESU DE SUS",macesu_de_sus@cjdolj.ro,DOLJ,,Primarie
"MAGLAVIT",maglavit@cjdolj.ro,DOLJ,,Primarie
"MALU MARE",malu_mare@cjdolj.ro,DOLJ,,Primarie
"MARSANI",mirsani@cjdolj.ro,DOLJ,,Primarie
"MELINESTI",melinesti@cjdolj.ro,DOLJ,,Primarie
"MISCHII",mischii@cjdolj.ro,DOLJ,,Primarie
"MOTATEI",motatei@cjdolj.ro,DOLJ,,Primarie
"MURGASI",murgasi@cjdolj.ro,DOLJ,,Primarie
"NEGOI",negoi@cjdolj.ro,DOLJ,,Primarie
"ORODEL",orodel@cjdolj.ro,DOLJ,,Primarie
"OSTROVENI",ostroveni@cjdolj.ro,DOLJ,,Primarie
"PERISOR",perisor@cjdolj.ro,DOLJ,,Primarie
"PIELESTI",pielesti@cjdolj.ro,DOLJ,,Primarie
"PISCU VECHI",piscu_vechi@cjdolj.ro,DOLJ,,Primarie
"PLENITA",plenita@cjdolj.ro,DOLJ,,Primarie
"PLESOI",plesoi@cjdolj.ro,DOLJ,,Primarie
"PODARI",podari@cjdolj.ro,DOLJ,,Primarie
"POIANA MARE",poiana_mare@cjdolj.ro,DOLJ,,Primarie
"PREDESTI",predesti@cjdolj.ro,DOLJ,,Primarie
"RADOVAN",radovan@cjdolj.ro,DOLJ,,Primarie
"RAST",rast@cjdolj.ro,DOLJ,,Primarie
"ROBANESTI",robanesti@cjdolj.ro,DOLJ,,Primarie
"ROJISTE",rojiste@cjdolj.ro,DOLJ,,Primarie
"SADOVA",sadova@cjdolj.ro,DOLJ,,Primarie
"SALCUTA",salcuta@cjdolj.ro,DOLJ,,Primarie
"SCAESTI",scaesti@cjdolj.ro,DOLJ,,Primarie
"SEACA DE CAMP",seaca_de_camp@cjdolj.ro,DOLJ,,Primarie
"SEACA DE PADURE",seaca_de_padure@cjdolj.ro,DOLJ,,Primarie
"SECU",secu@cjdolj.ro,DOLJ,,Primarie
"SILISTEA CRUCII",silistea_crucii@cjdolj.ro,DOLJ,,Primarie
"SIMNICU DE SUS",simnicu_de_sus@cjdolj.ro,DOLJ,,Primarie
"SOPOT",sopot@cjdolj.ro,DOLJ,,Primarie
"TALPAS",talpas@cjdolj.ro,DOLJ,,Primarie
"TEASC",teasc@cjdolj.ro,DOLJ,,Primarie
"TERPEZITA",terpezita@cjdolj.ro,DOLJ,,Primarie
"TESLUI",teslui@cjdolj.ro,DOLJ,,Primarie
"TUGLUI",tuglui@cjdolj.ro,DOLJ,,Primarie
"UNIREA",unirea@cjdolj.ro,DOLJ,,Primarie
"URZICUTA",urzicuta@cjdolj.ro,DOLJ,,Primarie
"VALEA STANCIULUI",valea_stanciului@cjdolj.ro,DOLJ,,Primarie
"VARTOP",vartop@cjdolj.ro,DOLJ,,Primarie
"VARVORU DE JOS",varvoru@cjdolj.ro,DOLJ,,Primarie
"VELA",vela@cjdolj.ro,DOLJ,,Primarie
"VERBITA",varvoru@cjdolj.ro,DOLJ,,Primarie
"GALATI",mail@primaria.galati.ro,GALATI,,Primarie Municipiu
"TECUCI",primtecuci@yahoo.com,GALATI,,Primarie Municipiu
"BERESTI",primariaberesti@yahoo.com,GALATI,,Primarie Oras
"TARGU BUJOR",primariatgbujor@yahoo.com,GALATI,,Primarie Oras
"BALABANESTI",primariabalabanesti@yahoo.com,GALATI,,Primarie
"BALASESTI",primariabalasesti@yahoo.com,GALATI,,Primarie
"BALENI",primariabaleni@yahoo.com,GALATI,,Primarie
"BANEASA",consiliullocalbaneasa@yahoo.com,GALATI,,Primarie
"BARCEA",barcea_galati@hotmail.com,GALATI,,Primarie
"BERESTI-MERIA",berestim@yahoo.com,GALATI,,Primarie
"BRAHASESTI",primariabrahasesti@yahoo.com,GALATI,,Primarie
"BRANISTEA",primaria_branistea@yahoo.com,GALATI,,Primarie
"BUCIUMENI",primaria_buciumeni_gl@yahoo.com,GALATI,,Primarie
"CAVADINESTI",primaria-cavadinesti@hotmail.com,GALATI,,Primarie
"CERTESTI",primariacertesti@yahoo.com,GALATI,,Primarie
"CORNI",primaria_corni@yahoo.com,GALATI,,Primarie
"COROD",primariacorodgl@yahoo.com,GALATI,,Primarie
"COSMESTI",primaria.cosmesti@gmail.com,GALATI,,Primarie
"COSTACHE NEGRI",primariacnegri@yahoo.com,GALATI,,Primarie
"CUCA",primaria_cuca@gk.ro,GALATI,,Primarie
"CUDALBI",primaria@comunacudalbi.ro,GALATI,,Primarie
"CUZA VODA",primariacuzavoda@yahoo.com,GALATI,,Primarie
"DRAGANESTI",pdraganesti@yahoo.com,GALATI,,Primarie
"DRAGUSENI",primariadraguseni@yahoo.com,GALATI,,Primarie
"FARTANESTI",primariafirtanesti@yahoo.com,GALATI,,Primarie
"FOLTESTI",primariafoltesti@yahoo.com,GALATI,,Primarie
"FRUMUSITA",primariafrumusita@yahoo.com,GALATI,,Primarie
"FUNDENI",primaria.fundeni@yahoo.com,GALATI,,Primarie
"GHIDIGENI",primariaghidigeni@yahoo.com,GALATI,,Primarie
"GOHOR",primariagohorgl@yahoo.com,GALATI,,Primarie
"GRIVITA",primaria.grivita@ambasador-tv.ro,GALATI,,Primarie
"INDEPENDENTA",cl_independenta_gl@yahoo.com,GALATI,,Primarie
"IVESTI",primaria.ivesti@galati.astral.ro,GALATI,,Primarie
"JORASTI",primaria_jorasti@yahoo.com,GALATI,,Primarie
"LIESTI",primarialiesti@gmail.com,GALATI,,Primarie
"MASTACANI",mastacaniprimarie@yahoo.com,GALATI,,Primarie
"MATCA",primariamatca@yahoo.com,GALATI,,Primarie
"MOVILENI",primariamovileni@yahoo.com,GALATI,,Primarie
"MUNTENI",primarie_munteni2002@yahoo.com,GALATI,,Primarie
"NAMOLOASA",primarianamoloasa@yahoo.com,GALATI,,Primarie
"NEGRILESTI",primaria_negrilesti@yahoo.com,GALATI,,Primarie
"NICORESTI",primarianicorestigalati@yahoo.com,GALATI,,Primarie
"OANCEA",primariaoancea@yahoo.com,GALATI,,Primarie
"PECHEA",primaria.pechea@yahoo.com,GALATI,,Primarie
"PISCU",primaria_piscu@yahoo.com,GALATI,,Primarie
"POIANA",poianaprimaria@yahoo.co.uk,GALATI,,Primarie
"PRIPONESTI",prim.pripgl@artelecom.net,GALATI,,Primarie
"RADESTI",primaria_radesti@yahoo.com,GALATI,,Primarie
"REDIU",primaria.rediu@yahoo.com,GALATI,,Primarie
"SCANTEIESTI",primaria_scinteiesti@yahoo.com,GALATI,,Primarie
"SCHELA",primariaschela@yahoo.com,GALATI,,Primarie
"SENDRENI",sendreniinfo@yahoo.com,GALATI,,Primarie
"SLOBOZIA CONACHI",sloboziaconachi@yahoo.com,GALATI,,Primarie
"SUHURLUI",primariasuhurlui@yahoo.com,GALATI,,Primarie
"TEPU",primariatepu@yahoo.com,GALATI,,Primarie
"TUDOR VLADIMIRESCU",primaria.tvladimirescu@ambasador-tv.ro,GALATI,,Primarie
"TULUCESTI",tulucesti@yahoo.com,GALATI,,Primarie
"UMBRARESTI",primariaumbraresti@hotmail.com,GALATI,,Primarie
"VALEA MARULUI",valea.marului@yahoo.com,GALATI,,Primarie
"VARLEZI",prvarlezict1@yahoo.com,GALATI,,Primarie
"VLADESTI",primariavladesti@yahoo.com,GALATI,,Primarie
"GIURGIU",primar@primaria-giurgiu.ro,GIURGIU,,Primarie Municipiu
"BOLINTIN-VALE",vrenicuadrian@yahoo.com,GIURGIU,,Primarie Oras
"MIHAILESTI",primmiha_gr@yahoo.com,GIURGIU,,Primarie Oras
"ADUNATII-COPACENI",adunatiicopaceni@yahoo.com,GIURGIU,,Primarie
"BANEASA",secretariat@primariabaneasagr.ro,GIURGIU,,Primarie
"BOLINTIN-DEAL",clbolintindeal@yahoo.com,GIURGIU,,Primarie
"BUCSANI",bucsanigr@yahoo.com,GIURGIU,,Primarie
"BULBUCATA",clbulbucatagr@yahoo.com,GIURGIU,,Primarie
"BUTURUGENI",pbuturugeni@yahoo.com,GIURGIU,,Primarie
"CALUGARENI",calugareni.primaria@yahoo.com,GIURGIU,,Primarie
"CLEJANI",clclejanigr@yahoo.com,GIURGIU,,Primarie
"COLIBASI",clcolibasi@yahoo.com,GIURGIU,,Primarie
"COMANA",comanaprimaria@yahoo.com,GIURGIU,,Primarie
"COSOBA",primariacosoba@yahoo.com,GIURGIU,,Primarie
"DAIA",primarie@primariadaia.ro,GIURGIU,,Primarie
"FRATESTI",primaria.fratesti@gmail.com,GIURGIU,,Primarie
"GAISENI",clgaiseni@yahoo.com,GIURGIU,,Primarie
"GAUJANI",primaria.gaujani@yahoo.com,GIURGIU,,Primarie
"GHIMPATI",primaria_ghimpati2007@yahoo.com,GIURGIU,,Primarie
"GOGOSARI",primaria.gogosari@yahoo.com,GIURGIU,,Primarie
"GOSTINU",primariagostinu@yahoo.com,GIURGIU,,Primarie
"GRADINARI",primaria_gradinari_gr@yahoo.com,GIURGIU,,Primarie
"GREACA",secretar@primariagreaca.ro,GIURGIU,,Primarie
"HERASTI",primaria_herasti@yahoo.com,GIURGIU,,Primarie
"ISVOARELE",primariaisvoarele@yahoo.com,GIURGIU,,Primarie
"IZVOARELE",primariaizvoarele@yahoo.com,GIURGIU,,Primarie
"JOITA",primariajoita@yahoo.com,GIURGIU,,Primarie
"LETCA NOUA",letcanouaprimaria@yahoo.com,GIURGIU,,Primarie
"MALU",clmalugr@yahoo.com,GIURGIU,,Primarie
"MARSA",primariamirsa@yahoo.com,GIURGIU,,Primarie
"MIHAI BRAVU",clmihaibravu@yahoo.com,GIURGIU,,Primarie
"OGREZENI",primaria_ogrezeni@yahoo.com,GIURGIU,,Primarie
"OINACU",cl_oinacugr@yahoo.com,GIURGIU,,Primarie
"PRUNDU",primaria_prundu@yahoo.com,GIURGIU,,Primarie
"PUTINEIU",secretar@primariaputineiu.ro,GIURGIU,,Primarie
"RASUCENI",scrasuceni@yahoo.com,GIURGIU,,Primarie
"ROATA DE JOS",cl_roatadejos@yahoo.com,GIURGIU,,Primarie
"SABARENI",primariasabareni@yahoo.com,GIURGIU,,Primarie
"SCHITU",clschitugr@yahoo.com,GIURGIU,,Primarie
"SINGURENI",primar@primariasingurenigr.ro,GIURGIU,,Primarie
"SLOBOZIA",primariaslobozia@yahoo.com,GIURGIU,,Primarie
"STANESTI",secretariat@primaria-stanesti.ro,GIURGIU,,Primarie
"STOENESTI",petresterpu@yahoo.com,GIURGIU,,Primarie
"TOPORU",primariatoporu@gmail.com,GIURGIU,,Primarie
"ULMI",primariaulmi.2007@yahoo.com,GIURGIU,,Primarie
"VALEA DRAGULUI",valeadraguluiprimaria@yahoo.com,GIURGIU,,Primarie
"VANATORII MICI",vanatoriimici@yahoo.com,GIURGIU,,Primarie
"VARASTI",primariavarasti@yahoo.com,GIURGIU,,Primarie
"VEDEA",clvedeagr@yahoo.com,GIURGIU,,Primarie
"TARGU JIU",primaria.targujiu@xnet.ro,GORJ,,Primarie Municipiu
"MOTRU",primaria@primariamotru.ro,GORJ,,Primarie Municipiu
"BUMBESTI-JIU",primaria@bumbesti-jiu.ro,GORJ,,Primarie Oras
"NOVACI",primaria_novaci@yahoo.com,GORJ,,Primarie Oras
"ROVINARI",office@primariarovinari.ro,GORJ,,Primarie Oras
"TARGU CARBUNESTI",office@primariacarbunesti.ro,GORJ,,Primarie Oras
"TICLENI",primaria_ticleni@yahoo.com,GORJ,,Primarie Oras
"TISMANA",tismanaprimaria@yahoo.com,GORJ,,Primarie Oras
"TURCENI",mciobanu75@yahoo.com,GORJ,,Primarie Oras
"ALBENI",mica_liliana@yahoo.com,GORJ,,Primarie
"ALIMPESTI",mariananegreanu@gmail.com,GORJ,,Primarie
"ANINOASA",aninoasaprimaria@yahoo.com,GORJ,,Primarie
"ARCANI",primariaarcani@yahoo.com,GORJ,,Primarie
"BAIA DE FIER",baiadefierprimaria@yahoo.com,GORJ,,Primarie
"BALANESTI",primariabalanesti@yahoo.com,GORJ,,Primarie
"BALESTI",primariabalesti@yahoo.com,GORJ,,Primarie
"BALTENI",primarie_bilteni@yahoo.com,GORJ,,Primarie
"BARBATESTI",primariabarbatestigj@yahoo.com,GORJ,,Primarie
"BENGESTI-CIOCADIA",bengesti@yahoo.com,GORJ,,Primarie
"BERLESTI",primariaberlesti@yahoo.com,GORJ,,Primarie
"BOLBOSI",primaria_bolbosi@yahoo.com,GORJ,,Primarie
"BORASCU",primariaborascu@yahoo.com,GORJ,,Primarie
"BUMBESTI-PITIC",bumbestip@yahoo.com,GORJ,,Primarie
"BUSTUCHIN",primariabustuchin@yahoo.com,GORJ,,Primarie
"CALNIC",primaria_cilnic@yahoo.com,GORJ,,Primarie
"CATUNELE",primariacatunele@yahoo.com,GORJ,,Primarie
"CIUPERCENI",pcciuperceni@yahoo.com,GORJ,,Primarie
"CRASNA",primariacrasna@yahoo.com,GORJ,,Primarie
"CRUSET",primariacruset@yahoo.com,GORJ,,Primarie
"DANCIULESTI",primariadanciulesti@yahoo.com,GORJ,,Primarie
"DANESTI",primariadanestigj@yahoo.com,GORJ,,Primarie
"DRAGOTESTI",prim.dragotesti@yahoo.com,GORJ,,Primarie
"DRAGUTESTI",primaria.dragutesti@yahoo.com,GORJ,,Primarie
"FARCASESTI",primariafarcasesti@yahoo.com,GORJ,,Primarie
"GLOGOVA",glogovaprimaria@yahoo.com,GORJ,,Primarie
"GODINESTI",primariagodinesti@yahoo.com,GORJ,,Primarie
"HUREZANI",primar@primariahurezani.ro,GORJ,,Primarie
"JUPANESTI",primariajupinesti@yahoo.com,GORJ,,Primarie
"LELESTI",primaria.lelesti@yahoo.com,GORJ,,Primarie
"LICURICI",primarialicurici@yahoo.com,GORJ,,Primarie
"LOGRESTI",primaria_com.logresti@yahoo.com,GORJ,,Primarie
"MATASARI",matasariprimaria@yahoo.com,GORJ,,Primarie
"MUSETESTI",primariamusetesti2003@yahoo.com,GORJ,,Primarie
"NEGOMIR",primarianegomir@yahoo.com,GORJ,,Primarie
"PADES",primariapades@yahoo.com,GORJ,,Primarie
"PLOPSORU",stefanescu_victoria@yahoo.com,GORJ,,Primarie
"POLOVRAGI",primariapolovragi@yahoo.com,GORJ,,Primarie
"PRIGORIA",primariaprigoria@yahoo.com,GORJ,,Primarie
"ROSIA DE AMARADIA",primariarosiadeamaradia@yahoo.com,GORJ,,Primarie
"RUNCU",primariaruncu@yahoo.com,GORJ,,Primarie
"SACELU",primariasacelu@gmail.com,GORJ,,Primarie
"SAMARINESTI",primariasamarinesti@yahoo.com,GORJ,,Primarie
"SAULESTI",primaria_saulesti@yahoo.com,GORJ,,Primarie
"SCHELA",primaria.schela@yahoo.com,GORJ,,Primarie
"SCOARTA",primariascoarta1@yahoo.com,GORJ,,Primarie
"SLIVILESTI",primariaslivilestigj@yahoo.com,GORJ,,Primarie
"STANESTI",alinbeuran@yahoo.com,GORJ,,Primarie
"STEJARI",primariastejari@yahoo.com,GORJ,,Primarie
"STOINA",slavuteanuovidiu@yahoo.com,GORJ,,Primarie
"TANTARENI",primariatintareni@yahoo.com,GORJ,,Primarie
"TELESTI",sirbucostel@ymail.com,GORJ,,Primarie
"TURBUREA",primaria_turburea@yahoo.com,GORJ,,Primarie
"TURCINESTI",office@turcinesti.ro,GORJ,,Primarie
"URDARI",primariaurdari@yahoo.com,GORJ,,Primarie
"VAGIULESTI",primaria_vagiulesti@yahoo.com,GORJ,,Primarie
"VLADIMIR",primariavladimirgj@yahoo.com,GORJ,,Primarie
"MIERCUREA CIUC",primaria@miercureaciuc.ro,HARGHITA,,Primarie Municipiu
" GHEORGHENI",secretar@gheorgheni.ro,HARGHITA,,Primarie Municipiu
" TOPLITA",secretariat@primariatoplita.ro,HARGHITA,,Primarie Municipiu
"ODORHEIU SECUIESC",office@varoshaza.ro,HARGHITA,,Primarie Municipiu
"BAILE TUSNAD",klarabodo@yahoo.com,HARGHITA,,Primarie Oras
"BALAN",office@orasulbalan.ro,HARGHITA,,Primarie Oras
"BORSEC",primaria@primaria-borsec.ro,HARGHITA,,Primarie Oras
"CRISTURU SECUIESC",office@keresztur.ro,HARGHITA,,Primarie Oras
"VLAHITA",office@primariavlahita.ro,HARGHITA,,Primarie Oras
"ATID",primariaatid@citromail.hu,HARGHITA,,Primarie
"AVRAMESTI",avramesti@netter.ro,HARGHITA,,Primarie
"BILBOR",primaria_bilbor@yahoo.com,HARGHITA,,Primarie
"BRADESTI",bradesti@astralnet.ro,HARGHITA,,Primarie
"CAPALNITA",primca@kabelkon.ro,HARGHITA,,Primarie
"CARTA",primcr@kabelkon.ro,HARGHITA,,Primarie
"CICEU",hivatal@csikcsicso.ro,HARGHITA,,Primarie
"CIUCSANGEORGIU",pciucsangeorgiu@freemail.hu,HARGHITA,,Primarie
"CIUMANI",ciumani@hr.astral.ro,HARGHITA,,Primarie
"CORBU",primariacorbu@yahoo.com,HARGHITA,,Primarie
"CORUND",primariacorund@yahoo.com,HARGHITA,,Primarie
"COZMENI",primcoz@freemail.hu,HARGHITA,,Primarie
"DANESTI",office@danfalva.ro,HARGHITA,,Primarie
"DARJIU",consdarj@kabelkon.ro,HARGHITA,,Primarie
"DEALU",pho@oroszhegy.ro,HARGHITA,,Primarie
"DITRAU",clditrau@gmail.com,HARGHITA,,Primarie
"FELICENI",conslocfeliceni@gmail.com,HARGHITA,,Primarie
"FRUMOASA",frumoasahr@yahoo.com,HARGHITA,,Primarie
"GALAUTAS",consgalautas@clicknet.ro,HARGHITA,,Primarie
"JOSENI",primjoseni@yahoo.com,HARGHITA,,Primarie
"LAZAREA",primaria.lazarea@yahoo.com,HARGHITA,,Primarie
"LELICENI",cons.leliceni@freemail.hu,HARGHITA,,Primarie
"LUETA",loveteiph@yahoo.com,HARGHITA,,Primarie
"LUNCA DE JOS",primarialunca@gmail.com,HARGHITA,,Primarie
"LUNCA DE SUS",primaria@gyimesfelsolok.ro,HARGHITA,,Primarie
"LUPENI",luprim@electronnet.ro,HARGHITA,,Primarie
"MADARAS",csikmadaras@gmail.com,HARGHITA,,Primarie
"MARTINIS",secretar@homorodszentmarton.ro,HARGHITA,,Primarie
"MIHAILENI",primmihaileni@freemail.hu,HARGHITA,,Primarie
"MUGENI",primmug@yahoo.com,HARGHITA,,Primarie
"OCLAND",primarocland@yahoo.com,HARGHITA,,Primarie
"PAULENI-CIUC",pauleniciuc@yahoo.com,HARGHITA,,Primarie
"PORUMBENI",consporumbeni@freemail.hu,HARGHITA,,Primarie
"PRAID",primariapraid@yahoo.com,HARGHITA,,Primarie
"RACU",primaria@racu.ro,HARGHITA,,Primarie
"REMETEA",office@gyergyoremete.ro,HARGHITA,,Primarie
"SACEL",primariasacel@yahoo.com,HARGHITA,,Primarie
"SANCRAIENI",szentkiralyph@astralnet.ro,HARGHITA,,Primarie
"SANDOMINIC",primaria_sandominic@yahoo.com,HARGHITA,,Primarie
"SANMARTIN",gergelyaniko@citromail.hu,HARGHITA,,Primarie
"SANSIMION",primariass@yahoo.com,HARGHITA,,Primarie
"SANTIMBRU",szentimre2004@freemail.hu,HARGHITA,,Primarie
"SARMAS",primariasarmas@yahoo.com,HARGHITA,,Primarie
"SATU MARE",satumarehr@freemail.hu,HARGHITA,,Primarie
"SECUIENI",clsecuieni@hrline.ro,HARGHITA,,Primarie
"SICULENI",siculeni@yahoo.com,HARGHITA,,Primarie
"SIMONESTI",clsimonesti@netter.ro,HARGHITA,,Primarie
"SUBCETATE",primariasubcetate@yahoo.com,HARGHITA,,Primarie
"SUSENI",primaria@suseni.ro,HARGHITA,,Primarie
"TOMESTI",tomesti@kn.ro,HARGHITA,,Primarie
"TULGHES",primaria_tulghes@yahoo.com,HARGHITA,,Primarie
"TUSNAD",primariatusnad@freemail.hu,HARGHITA,,Primarie
"ULIES",comunaulies@yahoo.com,HARGHITA,,Primarie
"VARSAG",primvarsag@freemail.hu,HARGHITA,,Primarie
"VOSLABENI",primaria@voslobeni.ro,HARGHITA,,Primarie
"ZETEA",primzet@freemail.hu,HARGHITA,,Primarie
"DEVA",primar@primariadeva.ro,HUNEDOARA,,Primarie Municipiu
" VULCAN",primvulcan@yahoo.com,HUNEDOARA,,Primarie Municipiu
"BRAD",bradprim@yahoo.com,HUNEDOARA,,Primarie Municipiu
"HUNEDOARA",primar@mail.primariahd.ro,HUNEDOARA,,Primarie Municipiu
"LUPENI",primaria@e-lupeni.ro,HUNEDOARA,,Primarie Municipiu
"ORASTIE",primaria@orastie.info.ro,HUNEDOARA,,Primarie Municipiu
"PETROSANI",primaria.petrosani@upcmail.ro,HUNEDOARA,,Primarie Municipiu
"ANINOASA",primariaaninoasa@yahoo.com,HUNEDOARA,,Primarie Oras
"CALAN",primariacalan@yahoo.com,HUNEDOARA,,Primarie Oras
"GEOAGIU",secretar@geoagiu.ro,HUNEDOARA,,Primarie Oras
"HATEG",primaria.hateg@yahoo.com,HUNEDOARA,,Primarie Oras
"PETRILA",primariapetrila2008@yahoo.com,HUNEDOARA,,Primarie Oras
"SIMERIA",prim.simeria@smart.ro,HUNEDOARA,,Primarie Oras
"URICANI",primariauricani@gmail.com,HUNEDOARA,,Primarie Oras
"BACIA",primariabacia@yahoo.com,HUNEDOARA,,Primarie
"BAIA DE CRIS",primaria.baia@clicknet.ro,HUNEDOARA,,Primarie
"BAITA",prim.baita@yahoo.com,HUNEDOARA,,Primarie
"BALSA",primaria.balsa@yahoo.com,HUNEDOARA,,Primarie
"BANITA",primariabanita@yahoo.com,HUNEDOARA,,Primarie
"BARU",primariabaru@yahoo.com,HUNEDOARA,,Primarie
"BATRANA",primariabatrana@gmail.com,HUNEDOARA,,Primarie
"BERIU",primariaberiu@yahoo.com,HUNEDOARA,,Primarie
"BLAJENI",prim.blajeni_secretar@yahoo.com,HUNEDOARA,,Primarie
"BOSOROD",primariabosorod@personal.ro,HUNEDOARA,,Primarie
"BRANISCA",primariabranisca@yahoo.com,HUNEDOARA,,Primarie
"BRETEA ROMANA",primar@bretea-romana.ro,HUNEDOARA,,Primarie
"BUCES",primariabuces@clicknet.ro,HUNEDOARA,,Primarie
"BUCURESCI",primariabucuresci@yahoo.com,HUNEDOARA,,Primarie
"BULZESTII DE SUS",primar@primariabulzesti.ro,HUNEDOARA,,Primarie
"BUNILA",primaria_bunila@yahoo.com,HUNEDOARA,,Primarie
"BURJUC",burjucprimaria@yahoo.com,HUNEDOARA,,Primarie
"CARJITI",cirjiti@personal.ro,HUNEDOARA,,Primarie
"CERBAL",primariacerbal@yahoo.com,HUNEDOARA,,Primarie
"CERTEJU DE SUS",primaria_certejudesus@yahoo.com,HUNEDOARA,,Primarie
"CRISCIOR",prim.criscior@yahoo.com,HUNEDOARA,,Primarie
"DENSUS",primariadensus@yahoo.com,HUNEDOARA,,Primarie
"DOBRA",primariadobra@yahoo.com,HUNEDOARA,,Primarie
"GENERAL BERTHELOT",berthelot2004@yahoo.com,HUNEDOARA,,Primarie
"GHELARI",primariaghelari@yahoo.com,HUNEDOARA,,Primarie
"GURASADA",secretar@comunagurasada.ro,HUNEDOARA,,Primarie
"HARAU",primarharau@yahoo.com,HUNEDOARA,,Primarie
"ILIA",primaria.ilia@yahoo.com,HUNEDOARA,,Primarie
"LAPUGIU DE JOS",primar@primarialapugiudejos.ro,HUNEDOARA,,Primarie
"LELESE",contact@primarialelese.ro,HUNEDOARA,,Primarie
"LUNCA CERNII DE JOS",lunca_cernii@rds.ro,HUNEDOARA,,Primarie
"LUNCOIU DE JOS",primarialuncoiudejos@yahoo.com,HUNEDOARA,,Primarie
"MARTINESTI",primaria@martinesti.ro,HUNEDOARA,,Primarie
"ORASTIOARA DE SUS",primariaorastioaradesus@yahoo.com,HUNEDOARA,,Primarie Oras
"PESTISU MIC",pestisumic@yahoo.com,HUNEDOARA,,Primarie
"PUI",primariapui@yahoo.com,HUNEDOARA,,Primarie
"RACHITOVA",primariarachitova@gmail.com,HUNEDOARA,,Primarie
"RAPOLTU MARE",romosanliliana@yahoo.com,HUNEDOARA,,Primarie
"RAU DE MORI",primariaraudemori@yahoo.com,HUNEDOARA,,Primarie
"RIBITA",primar@ribita.ro,HUNEDOARA,,Primarie
"ROMOS",office@romos.ro,HUNEDOARA,,Primarie
"SALASU DE SUS",primariasalasudesus@yahoo.com,HUNEDOARA,,Primarie
"SANTAMARIA-ORLEA",santamariaorlea@personal.ro,HUNEDOARA,,Primarie
"SARMIZEGETUSA",primariasarmizegetusa@yahoo.com,HUNEDOARA,,Primarie
"SOIMUS",primariasoimus@gmail.com,HUNEDOARA,,Primarie
"TELIUCU INFERIOR",primariateliuc@gmail.com,HUNEDOARA,,Primarie
"TOMESTI",prim.tomesti@comser.ro,HUNEDOARA,,Primarie
"TOPLITA",primariatoplita@yahoo.com,HUNEDOARA,,Primarie
"TOTESTI",primaria.totesti@yahoo.com,HUNEDOARA,,Primarie
"TURDAS",primariaturdas@yahoo.com,HUNEDOARA,,Primarie
"VALISOARA",primaria.valisoara@yahoo.com,HUNEDOARA,,Primarie
"VATA DE JOS",primariavata@clicknet.ro,HUNEDOARA,,Primarie
"VETEL",primaria_vetel@yahoo.com,HUNEDOARA,,Primarie
"VORTA",primaria_vorta@yahoo.com,HUNEDOARA,,Primarie
"ZAM",primaria_zam@yahoo.com,HUNEDOARA,,Primarie
"SLOBOZIA",office@sloboziail.ro,IALOMITA,,Primarie Municipiu
"FETESTI",contact@primariafetesti.ro,IALOMITA,,Primarie Municipiu
"URZICENI",urziceni_primaria@yahoo.com,IALOMITA,,Primarie Municipiu
"AMARA",consiliullocalamara@yahoo.com,IALOMITA,,Primarie Oras
"CAZANESTI",primcazanesti@yahoo.com,IALOMITA,,Primarie Oras
"FIERBINTI-TARG",primariafierbinti@yahoo.com,IALOMITA,,Primarie Oras
"TANDAREI",primaria_tandarei@yahoo.com,IALOMITA,,Primarie Oras
"ADANCATA",nicolaemarian.tatu@yahoo.com,IALOMITA,,Primarie
"ALBESTI",albestiprimaria@yahoo.com,IALOMITA,,Primarie
"ALEXENI",primaria_alexeni@yahoo.com,IALOMITA,,Primarie
"ANDRASESTI",primaria.andrasesti.il@gmail.com,IALOMITA,,Primarie
"ARMASESTI",prim_armasesti@yahoo.com,IALOMITA,,Primarie
"AXINTELE",primariaaxintele@yahoo.com,IALOMITA,,Primarie
"BALACIU",primaria@balaciu.ro,IALOMITA,,Primarie
"BARBULESTI",primariabarbulesti@yahoo.com,IALOMITA,,Primarie
"BARCANESTI",clbarcanesti@yahoo.com,IALOMITA,,Primarie
"BORANESTI",primaria_boranesti@yahoo.com,IALOMITA,,Primarie
"BORDUSANI",primariabordusani@yahoo.com,IALOMITA,,Primarie
"BRAZII",primariabrazii@yahoo.com,IALOMITA,,Primarie
"BUCU",primaria_bucu@yahoo.com,IALOMITA,,Primarie
"BUESTI",primariabuestiil@yahoo.com,IALOMITA,,Primarie
"CIOCARLIA",primciocarlia@yahoo.com,IALOMITA,,Primarie
